,Datetime,COP,CVX,EOG,EPD,MPC,OXY,PSX,PXD,SLB,XOM,SP500
3110,2023-01-10 12:30:00-05:00,117.19000244140625,175.1999969482422,127.66000366210938,25.434999465942383,115.38999938964844,63.93000030517578,101.44999694824219,232.16000366210938,55.81999969482422,109.12000274658203,3903.139892578125
3111,2023-01-10 13:30:00-05:00,117.33999633789062,175.4488067626953,127.68000030517578,25.479299545288086,116.02999877929688,64.18000030517578,101.41999816894531,231.0800018310547,55.8650016784668,109.55000305175781,3912.8701171875
3112,2023-01-10 14:30:00-05:00,117.56999969482422,175.80999755859375,127.30500030517578,25.4950008392334,116.18000030517578,64.06500244140625,101.54000091552734,230.7100067138672,55.7401008605957,109.93499755859375,3908.919921875
3113,2023-01-10 15:30:00-05:00,118.0999984741211,176.1300048828125,127.62999725341797,25.375,116.5,64.16999816894531,101.56999969482422,231.27999877929688,55.97999954223633,110.0999984741211,3919.409912109375
3114,2023-01-11 09:30:00-05:00,117.79000091552734,175.64190673828125,126.96499633789062,25.55299949645996,118.37999725341797,64.26000213623047,101.27999877929688,230.13499450683594,56.28499984741211,110.0,3944.389892578125
3115,2023-01-11 10:30:00-05:00,118.12999725341797,175.63999938964844,127.06999969482422,25.459999084472656,118.30000305175781,64.27999877929688,101.59500122070312,230.27000427246094,56.29999923706055,109.94999694824219,3939.72998046875
3116,2023-01-11 11:30:00-05:00,118.87999725341797,175.7100067138672,127.3550033569336,25.5049991607666,117.86000061035156,64.43000030517578,101.1500015258789,230.9199981689453,56.540000915527344,110.42500305175781,3948.35009765625
3117,2023-01-11 12:30:00-05:00,117.75,175.36000061035156,126.98999786376953,25.475000381469727,117.44000244140625,64.0999984741211,101.16000366210938,229.75,56.220001220703125,110.51000213623047,3952.080078125
3118,2023-01-11 13:30:00-05:00,118.44999694824219,175.42999267578125,127.5,25.514999389648438,117.81999969482422,64.26000213623047,101.62000274658203,230.8000030517578,56.349998474121094,110.88999938964844,3951.830078125
3119,2023-01-11 14:30:00-05:00,118.51000213623047,175.0749969482422,127.37000274658203,25.594999313354492,117.58999633789062,64.22000122070312,101.27999877929688,231.66000366210938,56.224998474121094,111.23999786376953,3959.77001953125
3120,2023-01-11 15:30:00-05:00,118.23999786376953,175.1999969482422,126.81999969482422,25.530000686645508,117.58000183105469,64.08000183105469,101.43000030517578,231.5399932861328,56.31999969482422,111.37000274658203,3969.1298828125
3121,2023-01-12 09:30:00-05:00,119.30999755859375,177.3699951171875,130.25,25.700000762939453,121.37999725341797,65.45999908447266,102.88999938964844,237.1999969482422,57.38999938964844,112.98999786376953,3973.60009765625
3122,2023-01-12 10:30:00-05:00,120.25,177.47000122070312,130.8699951171875,25.729999542236328,120.80999755859375,65.86000061035156,103.44000244140625,238.33999633789062,57.869998931884766,113.4800033569336,3970.68994140625
3123,2023-01-12 11:30:00-05:00,120.52999877929688,177.6999969482422,130.84959411621094,25.736799240112305,120.80000305175781,66.11499786376953,103.44000244140625,238.60000610351562,58.209999084472656,113.41000366210938,3992.06005859375
3124,2023-01-12 12:30:00-05:00,120.08000183105469,177.36000061035156,130.92999267578125,25.684999465942383,120.7699966430664,65.6500015258789,103.13999938964844,238.4949951171875,58.040000915527344,112.87999725341797,3975.60009765625
3125,2023-01-12 13:30:00-05:00,120.61000061035156,177.6999969482422,130.74000549316406,25.735000610351562,120.63999938964844,65.7300033569336,103.05000305175781,239.52999877929688,58.46500015258789,113.29499816894531,3988.25
3126,2023-01-12 14:30:00-05:00,120.41000366210938,177.3699951171875,130.76499938964844,25.770000457763672,120.72000122070312,65.90499877929688,102.8499984741211,239.67999267578125,58.2599983215332,113.05999755859375,3980.39990234375
3127,2023-01-12 15:30:00-05:00,120.16000366210938,177.0500030517578,130.4499969482422,25.649999618530273,121.04000091552734,65.73999786376953,102.86000061035156,239.19000244140625,57.9900016784668,113.20999908447266,3983.080078125
3128,2023-01-13 09:30:00-05:00,120.2300033569336,177.44000244140625,128.6999969482422,25.725000381469727,122.33999633789062,65.5,102.11499786376953,237.49000549316406,58.08399963378906,113.30000305175781,3979.0
3129,2023-01-13 10:30:00-05:00,120.76000213623047,177.35000610351562,128.9199981689453,25.70989990234375,122.56999969482422,65.31780242919922,102.29499816894531,237.41000366210938,57.91999816894531,113.08000183105469,3973.4599609375
3130,2023-01-13 11:30:00-05:00,120.0999984741211,177.35000610351562,128.4105987548828,25.770000457763672,122.0999984741211,65.20500183105469,102.09320068359375,235.76499938964844,57.880001068115234,112.69000244140625,3977.97998046875
3131,2023-01-13 12:30:00-05:00,120.48999786376953,176.89999389648438,128.5399932861328,25.800100326538086,121.8499984741211,64.91000366210938,102.31999969482422,236.77000427246094,57.994998931884766,112.56999969482422,3977.489990234375
3132,2023-01-13 13:30:00-05:00,121.30000305175781,177.27000427246094,129.3000030517578,25.815000534057617,122.18000030517578,65.3499984741211,102.93000030517578,237.9199981689453,58.209999084472656,112.93000030517578,3988.820068359375
3133,2023-01-13 14:30:00-05:00,121.54000091552734,177.5500030517578,129.65899658203125,25.795000076293945,122.25,65.37000274658203,102.97000122070312,238.35000610351562,58.349998474121094,113.1449966430664,3996.06005859375
3134,2023-01-13 15:30:00-05:00,121.4800033569336,177.58999633789062,129.4600067138672,25.729999542236328,121.91999816894531,65.27999877929688,103.02999877929688,239.0,58.279998779296875,113.1500015258789,3998.6298828125
