Date,COP,CVX,EOG,EPD,MPC,OXY,PSX,PXD,SLB,XOM,SP500
2011-12-05,36.25102615356445,62.60670471191406,38.77448654174805,10.681074142456055,11.923242568969727,64.01815032958984,,72.19235229492188,56.81862258911133,49.21883773803711,1257.0799560546875
2011-12-06,36.11163330078125,63.544410705566406,39.830142974853516,10.655632019042969,12.006426811218262,63.32725524902344,,72.98094940185547,56.45036697387695,49.445213317871094,1258.469970703125
2011-12-07,36.04690933227539,63.64181137084961,39.12384796142578,10.625564575195312,11.95789909362793,63.045658111572266,,71.37286376953125,55.30148696899414,49.604270935058594,1261.010009765625
2011-12-08,35.35493469238281,62.25963592529297,38.212486267089844,10.378080368041992,11.791528701782227,60.68807601928711,,68.38097381591797,52.988956451416016,48.86399841308594,1234.3499755859375
2011-12-09,35.81791687011719,63.4774284362793,39.39725112915039,10.523798942565918,12.089612007141113,61.821014404296875,,70.47608184814453,54.60919952392578,49.76333999633789,1255.18994140625
2011-12-12,35.086124420166016,62.75893783569336,38.371978759765625,10.54924201965332,11.989096641540527,60.10523223876953,,68.19544219970703,52.966880798339844,48.974151611328125,1236.469970703125
2011-12-13,34.77252197265625,63.09381103515625,37.403663635253906,10.463662147521973,11.767265319824219,60.03974151611328,,67.28315734863281,51.85479736328125,49.26777648925781,1225.72998046875
2011-12-14,34.11041259765625,61.21232604980469,35.379676818847656,10.373457908630371,11.327079772949219,57.90483093261719,,64.04386901855469,49.34345626831055,48.60093688964844,1211.8199462890625
2011-12-15,33.99591064453125,60.688697814941406,35.86194610595703,10.38502025604248,11.275086402893066,57.31541061401367,,64.02066040039062,48.850032806396484,48.96189880371094,1215.75
2011-12-16,34.050662994384766,61.41328048706055,37.092288970947266,10.361888885498047,11.07752513885498,58.461463928222656,,64.77053833007812,49.277164459228516,49.041419982910156,1219.6600341796875
2011-12-19,33.77687072753906,60.71910858154297,36.291046142578125,10.354955673217773,11.070588111877441,57.18445587158203,,62.915122985839844,47.92205047607422,48.65598678588867,1205.3499755859375
2011-12-20,34.73766326904297,63.1242790222168,37.202392578125,10.394271850585938,11.160710334777832,60.36064147949219,,66.60284423828125,50.20512008666992,50.167137145996094,1241.300048828125
2011-12-21,35.15581512451172,64.19593048095703,37.28215789794922,10.408150672912598,11.323610305786133,60.97622299194336,,67.63103485107422,49.866336822509766,50.85234069824219,1243.719970703125
2011-12-22,35.71337890625,64.73175048828125,37.33909606933594,10.426652908325195,11.545440673828125,61.69658279418945,,69.03035736083984,50.028358459472656,51.568138122558594,1254.0
2011-12-23,36.05686569213867,65.45633697509766,37.316314697265625,10.528423309326172,11.621692657470703,61.96509552001953,,68.4273681640625,50.91948699951172,52.13711166381836,1265.3299560546875
2011-12-27,36.31076431274414,65.74858856201172,37.59731674194336,10.542301177978516,11.663284301757812,62.50865173339844,,69.5947494506836,50.52180099487305,52.173828125,1265.4300537109375
2011-12-28,35.753196716308594,64.51862335205078,36.62141418457031,10.53073501586914,11.486518859863281,60.80595397949219,,67.90164184570312,49.37290573120117,51.50084686279297,1249.6400146484375
2011-12-29,36.275909423828125,65.4380874633789,37.232791900634766,10.68338680267334,11.535042762756348,61.37569808959961,,68.7829818725586,49.64540100097656,52.167686462402344,1263.02001953125
2011-12-30,36.275909423828125,64.78654479980469,37.40745544433594,10.727334976196289,11.538508415222168,61.36260986328125,,69.1772689819336,50.30821228027344,51.85566711425781,1257.5999755859375
2012-01-03,36.923057556152344,67.20387268066406,38.52387619018555,10.79440975189209,11.580101013183594,63.28141403198242,,71.61253356933594,51.61912155151367,52.614295959472656,1277.06005859375
2012-01-04,36.74882507324219,67.08818054199219,38.5770263671875,10.921621322631836,11.701412200927734,63.471351623535156,,72.33151245117188,51.22880935668945,52.626529693603516,1277.300048828125
2012-01-05,36.45512390136719,66.4305648803711,38.789676666259766,11.113595008850098,11.063654899597168,62.967063903808594,,73.83132934570312,50.13146209716797,52.46748733520508,1281.06005859375
2012-01-06,36.17136001586914,65.94951629638672,38.896018981933594,11.099716186523438,10.973538398742676,62.718204498291016,,72.67938995361328,49.91789627075195,52.075927734375,1277.81005859375
2012-01-09,36.31076431274414,66.66802978515625,38.797279357910156,10.907739639282227,10.730914115905762,63.47785568237305,,73.45249938964844,50.68382263183594,52.30840301513672,1280.699951171875
2012-01-10,36.48001480102539,66.4062271118164,40.06937789916992,10.870735168457031,11.032462120056152,64.10001373291016,,75.50122833251953,52.10520553588867,52.44301223754883,1292.0799560546875
2012-01-11,35.8477897644043,65.62073516845703,39.17702102661133,10.771278381347656,11.39986515045166,63.2486686706543,,72.9422607421875,51.67068862915039,52.05145263671875,1292.47998046875
2012-01-12,35.22551345825195,63.91583251953125,39.50788879394531,10.782841682434082,11.313214302062988,64.06071472167969,,74.65081787109375,51.33192825317383,51.843441009521484,1295.5
2012-01-13,35.01643371582031,64.59777069091797,39.188419342041016,10.845294952392578,11.448391914367676,63.92972183227539,,75.47802734375,50.07254409790039,51.92909622192383,1289.0899658203125
2012-01-17,35.24544906616211,64.98138427734375,39.44703674316406,11.007196426391602,11.62515926361084,65.02995300292969,,76.65316772460938,49.81477737426758,52.424659729003906,1293.6700439453125
2012-01-18,35.59388732910156,65.04837036132812,40.07456970214844,11.09046459197998,12.290644645690918,66.09741973876953,,77.00104522705078,52.01682662963867,52.88960647583008,1308.0400390625
2012-01-19,35.479400634765625,65.10926055908203,39.96427917480469,11.12978458404541,12.425817489624023,65.39669799804688,,77.99835968017578,53.65916061401367,53.24444580078125,1314.5
2012-01-20,35.444557189941406,65.08490753173828,39.234039306640625,11.26392936706543,12.883338928222656,65.73067474365234,,75.5398941040039,54.35144805908203,53.5258674621582,1315.3800048828125
2012-01-23,35.12596130371094,65.15798950195312,40.16204833984375,11.337947845458984,13.125961303710938,66.83740234375,,77.3798828125,54.61656188964844,53.51363754272461,1316.0
2012-01-24,35.15083312988281,64.98138427734375,39.76271438598633,11.32638168334961,13.531490325927734,66.09086608886719,,75.94188690185547,54.9332389831543,53.33622360229492,1314.6500244140625
2012-01-25,34.837223052978516,65.59637451171875,40.622222900390625,11.386515617370605,13.434442520141602,67.7542953491211,,78.46222686767578,56.1115837097168,53.36070251464844,1326.06005859375
2012-01-26,34.61320114135742,64.9022445678711,39.83877182006836,11.479036331176758,13.001182556152344,65.61280059814453,,76.31298065185547,55.95695114135742,53.08538055419922,1318.4300537109375
2012-01-27,34.548484802246094,63.30085372924805,39.59917068481445,11.256523132324219,13.0081205368042,65.65208435058594,,75.315673828125,56.457759857177734,52.510292053222656,1316.3299560546875
2012-01-30,34.209964752197266,62.96596908569336,40.05173873901367,11.148785591125488,12.990784645080566,65.23951721191406,,75.48577880859375,56.17048645019531,52.30228805541992,1313.010009765625
2012-01-31,33.956092834472656,62.789363861083984,40.36740493774414,11.312738418579102,13.247270584106445,65.33776092529297,,76.76913452148438,55.360389709472656,51.23164367675781,1312.4100341796875
2012-02-01,34.5086555480957,62.58842086791992,40.27614212036133,11.736672401428223,14.515851974487305,65.02995300292969,,76.46762084960938,56.06004333496094,51.372371673583984,1324.0899658203125
2012-02-02,34.8023681640625,63.136444091796875,40.496734619140625,11.680465698242188,14.75154972076416,64.49295043945312,,79.36676025390625,56.93645477294922,51.10318374633789,1325.5400390625
2012-02-03,35.076171875,64.2385482788086,41.4893684387207,11.699198722839355,15.243721961975098,67.2107162475586,,80.70420837402344,57.93068313598633,51.95357131958008,1344.9000244140625
2012-02-06,35.50429153442383,64.95095825195312,41.8582649230957,11.802254676818848,15.396228790283203,68.10789489746094,,81.74788665771484,58.652435302734375,52.46134567260742,1344.3299560546875
